season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,judge_share,fan_judge_gap,momentum,popularity_score,eliminated,uncertainty_width
11,7,117,Kyle Massey,Lacey Schwimmer,33.5,0.04401222983891358,440122.2983891358,0.1606714628297362,-0.11665923299082263,-0.0045370603081225855,-2.847609031762456,0,0.985611510791367
11,7,118,Jennifer Grey,Derek Hough,36.5,0.6416870350419038,6416870.350419038,0.1750599520383693,0.4666270830035345,0.08442211783926945,-0.8712055823653648,0,0.985611510791367
11,7,119,Rick Fox,Cheryl Burke,34.5,0.03921606676936921,392160.6676936921,0.16546762589928057,-0.12625155912991137,-0.010017828957265884,-2.910434849446296,1,0.16786570743405277
11,7,120,Kurt Warner,Anna Trebunskaya,35.0,0.05306781209129074,530678.1209129074,0.16786570743405277,-0.11479789534276202,-0.02605633343715804,-2.8755026048810826,0,0.985611510791367
11,7,123,Brandy,Maksim Chmerkoskiy,36.5,0.17320846335006468,1732084.6335006468,0.1750599520383693,-0.00185148868830462,-0.04333228920094173,-2.234451590121729,0,0.985611510791367
11,7,126,Bristol Palin,Mark Ballas,32.5,0.04880839290845794,488083.9290845794,0.15587529976019185,-0.10706690685173391,-0.00047860593578124416,-3.00318063767941,0,0.985611510791367
11,8,117,Kyle Massey,Lacey Schwimmer,28.0,0.05314098859069065,531409.8859069064,0.21132075471698114,-0.15817976612629048,0.007332323065942864,-2.930312642073919,0,0.9962264150943396
11,8,118,Jennifer Grey,Derek Hough,28.5,0.7024692229700649,7024692.229700648,0.21509433962264152,0.48737488334742335,0.03459061587862999,-0.7429402812086685,0,0.9962264150943396
11,8,120,Kurt Warner,Anna Trebunskaya,24.0,0.04444261778627784,444426.17786277836,0.1811320754716981,-0.13668945768542026,-0.01079124932560288,-2.8937072363681677,1,0.2188679245283019
11,8,123,Brandy,Maksim Chmerkoskiy,28.5,0.1517309679610285,1517309.679610285,0.21509433962264152,-0.06336337166161302,-0.028547299981746266,-2.0900939389171724,0,0.9962264150943396
11,8,126,Bristol Palin,Mark Ballas,23.5,0.048216202691938215,482162.02691938216,0.17735849056603772,-0.1291422878740995,-0.0025843896372236413,-3.008182344900141,0,0.9962264150943396
11,9,117,Kyle Massey,Lacey Schwimmer,29.0,0.053567238675659885,535672.3867565988,0.2543859649122807,-0.20081872623662084,-0.0020453174929502063,-2.9316608700448414,0,0.9824561403508771
11,9,118,Jennifer Grey,Derek Hough,30.0,0.8165391909330637,8165391.909330637,0.2631578947368421,0.5533812961962217,0.0813983861572507,-0.6260043036818848,0,0.9824561403508771
11,9,123,Brandy,Maksim Chmerkoskiy,28.5,0.05617485537107679,561748.5537107679,0.25,-0.1938251446289232,-0.1026130633717162,-2.028759639432623,1,0.24999999999999997
11,9,126,Bristol Palin,Mark Ballas,26.5,0.07371871502019958,737187.1502019959,0.2324561403508772,-0.1587374253306776,0.023259994707415618,-3.0153456891237265,0,0.9824561403508771
11,10,117,Kyle Massey,Lacey Schwimmer,27.333199999999998,0.04930820390388369,493082.0390388369,0.3293164561842318,-0.2800082522803481,-0.00744726503069372,-2.9302078939854064,0,1.0
11,10,118,Jennifer Grey,Derek Hough,30.0,0.898959860323071,8989598.60323071,0.36144665408832316,0.5375132062347479,0.033821655879390455,-0.4990071232863904,0,1.0
11,10,126,Bristol Palin,Mark Ballas,25.666600000000003,0.051731935773045364,517319.35773045366,0.3092368897274452,-0.2575049539543998,-0.02637439084869666,-2.892991555449931,0,1.0
12,1,127,Ralph Macchio,Karina Smirnoff,24.0,0.2094723052593455,2094723.052593455,0.11594202898550725,0.09353027627383824,0.11856321435025458,-2.3978952727983707,0,1.0
12,1,128,Chelsea Kane,Mark Ballas,21.0,0.09486240157919064,948624.0157919064,0.10144927536231885,-0.006586873783128208,0.003953310670099727,-2.3978952727983707,0,1.0
12,1,129,Kirstie Alley,Maksim Chmerkoskiy,23.0,0.15383434283410882,1538343.4283410881,0.1111111111111111,0.04272323172299772,0.06292525192501791,-2.3978952727983707,0,1.0
12,1,130,Hines Ward,Kym Johnson,21.0,0.09486240770389459,948624.0770389459,0.10144927536231885,-0.006586867658424256,0.00395331679480368,-2.3978952727983707,0,1.0
12,1,131,Sugar Ray Leonard,Anna Trebunskaya,17.0,0.06166030565939558,616603.0565939557,0.0821256038647343,-0.020465298205338725,-0.029248785249695333,-2.3978952727983707,0,1.0
12,1,132,Chris Jericho,Cheryl Burke,19.0,0.07129370533587472,712937.0533587472,0.09178743961352658,-0.02049373427765186,-0.019615385573216196,-2.3978952727983707,0,1.0
12,1,133,Petra Nemcova,Dmitry Chaplin,18.0,0.06545380323037872,654538.0323037872,0.08695652173913043,-0.02150271850875171,-0.02545528767871219,-2.3978952727983707,0,1.0
12,1,134,Mike Catherwood,Lacey Schwimmer,13.0,0.05552133266044226,555213.3266044226,0.06280193236714976,-0.007280599706707497,-0.03538775824864865,-2.3978952727983707,0,1.0
12,1,135,Romeo,Chelsie Hightower,19.0,0.07129370816229563,712937.0816229563,0.09178743961352658,-0.020493731451230943,-0.01961538274679528,-2.3978952727983707,0,1.0
12,1,136,Wendy Williams,Tony Dovolani,14.0,0.05629197327450326,562919.7327450326,0.06763285024154589,-0.011340876967042626,-0.03461711763458765,-2.3978952727983707,0,1.0
12,1,137,Kendra Wilkinson,Louis van Amstel,18.0,0.06545371430057007,654537.1430057007,0.08695652173913043,-0.021502807438560367,-0.025455376608520847,-2.3978952727983707,0,1.0
12,2,127,Ralph Macchio,Karina Smirnoff,21.0,0.2411768287669088,2411768.2876690878,0.09722222222222222,0.14395460654468656,0.031704523507563254,-2.1474758138062198,0,1.0
12,2,128,Chelsea Kane,Mark Ballas,18.0,0.05749054859857317,574905.4859857317,0.08333333333333333,-0.025842784734760156,-0.037371852980617494,-2.3851250434877063,0,1.0
12,2,129,Kirstie Alley,Maksim Chmerkoskiy,20.0,0.11334718632686197,1133471.8632686196,0.09259259259259259,0.020754593734269383,-0.04048715650724688,-2.2400903763869513,0,1.0
12,2,130,Hines Ward,Kym Johnson,23.0,0.15005979644354683,1500597.9644354684,0.10648148148148148,0.04357831496206535,0.055197388739652214,-2.385125024118482,0,1.0
12,2,131,Sugar Ray Leonard,Anna Trebunskaya,17.0,0.047407931107368365,474079.31107368367,0.0787037037037037,-0.03129577259633534,-0.014252374552027228,-2.5143611607673577,0,1.0
12,2,132,Chris Jericho,Cheryl Burke,23.0,0.09908447733033697,990844.7733033698,0.10648148148148148,-0.007397004151144512,0.02779077199446224,-2.4708108628594085,0,1.0
12,2,133,Petra Nemcova,Dmitry Chaplin,18.0,0.04931375440998029,493137.54409980285,0.08333333333333333,-0.03401957892335304,-0.016140048820398448,-2.4964498947700333,0,1.0
12,2,134,Mike Catherwood,Lacey Schwimmer,17.0,0.045943058012177976,459430.58012177976,0.0787037037037037,-0.03276064569152573,-0.009578274648264301,-2.5458230789053458,1,0.10311447811447808
12,2,135,Romeo,Chelsie Hightower,23.0,0.09908448597304896,990844.8597304896,0.10648148148148148,-0.007396995508432522,0.027790777810753314,-2.470810850965985,0,1.0
12,2,136,Wendy Williams,Tony Dovolani,17.0,0.04614946892121436,461494.6892121436,0.0787037037037037,-0.032554234782489345,-0.010142504353288916,-2.541687688342873,0,1.0
12,2,137,Kendra Wilkinson,Louis van Amstel,19.0,0.05094246410998237,509424.6410998237,0.08796296296296297,-0.037020498852980595,-0.014511250190587709,-2.4964503023698885,0,1.0
12,3,127,Ralph Macchio,Karina Smirnoff,21.0,0.1887029346522931,1887029.346522931,0.09813084112149532,0.09057209353079777,-0.06408787704119512,-1.9299005352291452,0,1.0
12,3,128,Chelsea Kane,Mark Ballas,23.0,0.06474858999829504,647485.8999829504,0.10747663551401869,-0.04272804551572365,0.00448955715819125,-2.526427945507839,0,1.0
12,3,129,Kirstie Alley,Maksim Chmerkoskiy,21.0,0.08324632490524062,832463.2490524062,0.09813084112149532,-0.014884516216254709,-0.03555914816295783,-2.2212531810350526,0,1.0
12,3,130,Hines Ward,Kym Johnson,25.0,0.29985491756900856,2998549.1756900856,0.11682242990654206,0.1830324876624665,0.14256892148276842,-2.2386039432927056,0,1.0
12,3,131,Sugar Ray Leonard,Anna Trebunskaya,20.0,0.0477606301772382,477606.301772382,0.09345794392523364,-0.04569731374799544,-0.0019302520132856923,-2.6747425349384804,0,1.0
12,3,132,Chris Jericho,Cheryl Burke,21.0,0.06970747008302058,697074.7008302058,0.09813084112149532,-0.02842337103847474,-0.03414846656986917,-2.4231023499034094,0,1.0
12,3,133,Petra Nemcova,Dmitry Chaplin,25.0,0.07874960086360726,787496.0086360726,0.11682242990654206,-0.0380728290429348,0.02706111955846338,-2.6503805991573834,0,1.0
12,3,135,Romeo,Chelsie Hightower,20.0,0.06418277036072999,641827.7036072998,0.09345794392523364,-0.029275173564503654,-0.039673175351065584,-2.4231023154103064,0,1.0
12,3,136,Wendy Williams,Tony Dovolani,15.0,0.04472937060190531,447293.70601905306,0.07009345794392523,-0.02536408734201992,-0.0036424475676263626,-2.701942329569656,1,0.12990654205607477
12,3,137,Kendra Wilkinson,Louis van Amstel,23.0,0.05831739078866132,583173.9078866132,0.10747663551401869,-0.04915924472535737,0.004921768506576808,-2.6406327430017953,0,1.0
12,4,127,Ralph Macchio,Karina Smirnoff,25.0,0.2539480420181042,2539480.420181042,0.12135922330097088,0.13258881871713335,0.05640932487865574,-1.8512047570950387,0,0.9854368932038835
12,4,128,Chelsea Kane,Mark Ballas,26.0,0.08276300579830176,827630.0579830176,0.1262135922330097,-0.04345058643470795,0.014982642825044204,-2.589672568273797,0,0.9854368932038835
12,4,129,Kirstie Alley,Maksim Chmerkoskiy,22.0,0.05670153382231996,567015.3382231996,0.10679611650485436,-0.0500945826825344,-0.03044269771099245,-2.30066261563806,0,0.9854368932038835
12,4,130,Hines Ward,Kym Johnson,25.0,0.3507029729359366,3507029.729359366,0.12135922330097088,0.22934374963496573,0.036807718187087224,-1.9283597191265003,0,0.9854368932038835
12,4,131,Sugar Ray Leonard,Anna Trebunskaya,21.0,0.03861567588712411,386156.7588712411,0.10194174757281553,-0.06332607168569142,-0.011381286970753815,-2.7847858590526506,1,0.12028047464940668
12,4,132,Chris Jericho,Cheryl Burke,23.0,0.054847746696328095,548477.4669632809,0.11165048543689321,-0.056802738740565115,-0.01812368981370309,-2.495205982582248,0,0.9854368932038835
12,4,133,Petra Nemcova,Dmitry Chaplin,23.0,0.056195237796431374,561952.3779643137,0.11165048543689321,-0.055455247640461836,-0.026241716130673567,-2.6177110403165313,0,0.9854368932038835
12,4,135,Romeo,Chelsie Hightower,23.0,0.05304700236221329,530470.023622133,0.11165048543689321,-0.05860348307467992,-0.014141047165877864,-2.519977764411778,0,0.9854368932038835
12,4,137,Kendra Wilkinson,Louis van Amstel,18.0,0.05317878268324061,531787.8268324061,0.08737864077669903,-0.03419985809345842,-0.007869248098786537,-2.700999399655056,0,0.9854368932038835
12,5,127,Ralph Macchio,Karina Smirnoff,22.0,0.10826674235672297,1082667.4235672296,0.1134020618556701,-0.005135319498947133,-0.15588156508779105,-1.7070310075282724,0,1.0
12,5,128,Chelsea Kane,Mark Ballas,26.0,0.07026544256938466,702654.4256938467,0.13402061855670103,-0.06375517598731636,-0.015821883510819423,-2.5603030299837104,0,1.0
12,5,129,Kirstie Alley,Maksim Chmerkoskiy,23.0,0.04669768855358491,466976.8855358491,0.11855670103092783,-0.07185901247734292,-0.012281361135665747,-2.4714500360689264,0,1.0
12,5,130,Hines Ward,Kym Johnson,27.0,0.5725942289054313,5725942.289054314,0.13917525773195877,0.43341897117347256,0.20780466021805938,-1.6641964968056169,0,1.0
12,5,132,Chris Jericho,Cheryl Burke,26.0,0.05675811064409844,567581.1064409844,0.13402061855670103,-0.07726250791260258,-0.0002926913303764739,-2.617602440098189,0,1.0
12,5,133,Petra Nemcova,Dmitry Chaplin,22.0,0.04494029476724771,449402.9476724771,0.1134020618556701,-0.06846176708842239,-0.01351212263438397,-2.6960747069389175,1,0.13659793814432986
12,5,135,Romeo,Chelsie Hightower,26.0,0.05553719743628234,555371.9743628234,0.13402061855670103,-0.07848342112041869,0.0003594698285820791,-2.6449575115126653,0,1.0
12,5,137,Kendra Wilkinson,Louis van Amstel,22.0,0.04494029476724771,449402.9476724771,0.1134020618556701,-0.06846176708842239,-0.010374506347604777,-2.7709283149371426,0,1.0
12,6,127,Ralph Macchio,Karina Smirnoff,24.0,0.0636340181627331,636340.1816273311,0.13333333333333333,-0.06969931517060023,-0.049727211259398024,-1.8618688833463821,0,1.0
12,6,128,Chelsea Kane,Mark Ballas,28.0,0.08741556495523962,874155.6495523963,0.15555555555555556,-0.06813999060031593,0.01384378490379179,-2.588854672550824,0,1.0
12,6,129,Kirstie Alley,Maksim Chmerkoskiy,26.0,0.04970864200587273,497086.4200587273,0.14444444444444443,-0.0947358024385717,0.0008135956566976549,-2.649233208600093,0,1.0
12,6,130,Hines Ward,Kym Johnson,27.0,0.6354195450481424,6354195.450481423,0.15,0.48541954504814233,0.03588191848071476,-1.3322109373008204,0,1.0
12,6,132,Chris Jericho,Cheryl Burke,22.0,0.04573495681785124,457349.5681785124,0.12222222222222222,-0.07648726540437098,-0.013693904365509268,-2.6930087222668755,1,0.1634920634920635
12,6,135,Romeo,Chelsie Hightower,28.0,0.07229449174135943,722944.9174135943,0.15555555555555556,-0.08326106381419612,0.014143993786105757,-2.718680935654598,0,1.0
12,6,137,Kendra Wilkinson,Louis van Amstel,25.0,0.04579278126880165,457927.8126880165,0.1388888888888889,-0.09309610762008724,-0.0012621772024025701,-2.870375956391303,0,1.0
12,7,127,Ralph Macchio,Karina Smirnoff,33.0,0.07107065070011559,710706.5070011559,0.17506631299734748,-0.1039956622972319,0.004386851877793307,-2.1296903408002037,0,0.9946949602122015
12,7,128,Chelsea Kane,Mark Ballas,32.0,0.05838391234033442,583839.1234033442,0.16976127320954906,-0.11137736086921464,-0.03322120887812548,-2.5433228478187297,0,0.9946949602122015
12,7,129,Kirstie Alley,Maksim Chmerkoskiy,30.0,0.04383329055504651,438332.9055504651,0.15915119363395225,-0.11531790307890574,-0.008257732123633343,-2.7549361892933333,0,0.9946949602122015
12,7,130,Hines Ward,Kym Johnson,33.0,0.7386396387309758,7386396.387309758,0.17506631299734748,0.5635733257336284,0.07276641033602738,-1.0685885953284606,0,0.9946949602122015
12,7,135,Romeo,Chelsie Hightower,30.0,0.04689173701238043,468917.3701238043,0.15915119363395225,-0.11225945662157182,-0.028867604962760904,-2.691178856619119,0,0.9946949602122015
12,7,137,Kendra Wilkinson,Louis van Amstel,30.5,0.04118077066114729,411807.7066114729,0.16180371352785147,-0.12062294286670419,-0.006806716249300911,-2.9343518138247306,1,0.17152961980548187
12,8,127,Ralph Macchio,Karina Smirnoff,23.0,0.06069590478283618,606959.0478283617,0.17692307692307693,-0.11622717214024075,-0.013427192173742247,-2.284007483486651,0,0.9769230769230769
12,8,128,Chelsea Kane,Mark Ballas,27.5,0.06935266828656786,693526.6828656786,0.21153846153846154,-0.14218579325189368,0.008461198284873538,-2.632540463689769,0,0.9769230769230769
12,8,129,Kirstie Alley,Maksim Chmerkoskiy,26.5,0.04882758230328594,488275.8230328594,0.20384615384615384,-0.1550185715428679,0.0031116754735163107,-2.8666638400943536,0,0.9769230769230769
12,8,130,Hines Ward,Kym Johnson,27.0,0.783504862921397,7835048.62921397,0.2076923076923077,0.5758125552290893,0.013141048628373508,-0.838895549915369,0,0.9769230769230769
12,8,135,Romeo,Chelsie Hightower,26.0,0.037618981705913095,376189.81705913093,0.2,-0.1623810182940869,-0.011286730213021103,-2.801799340280443,1,0.2
12,9,127,Ralph Macchio,Karina Smirnoff,24.0,0.054145639820967956,541456.3982096795,0.20425531914893616,-0.1501096793279682,-0.008922836831268516,-2.439368953351485,1,0.29574468085106387
12,9,128,Chelsea Kane,Mark Ballas,36.5,0.1779637141414253,1779637.141414253,0.31063829787234043,-0.13267458373091512,0.10590008552840244,-2.643343521775238,0,1.0
12,9,129,Kirstie Alley,Maksim Chmerkoskiy,27.0,0.05327088806328314,532708.8806328314,0.2297872340425532,-0.17651634597927005,0.0025346605451661147,-2.9125026624645804,0,1.0
12,9,130,Hines Ward,Kym Johnson,30.0,0.7146197579743236,7146197.579743236,0.2553191489361702,0.45930060903815345,-0.09951190924230002,-0.6604202881030965,0,1.0
12,10,128,Chelsea Kane,Mark Ballas,29.666600000000003,0.16146775271689326,1614677.5271689326,0.33969480071129965,-0.1782270479944064,-0.026683533182703584,-2.3681931460253627,0,1.0
12,10,129,Kirstie Alley,Maksim Chmerkoskiy,27.999899999999997,0.05447631159543198,544763.1159543198,0.32061039857740076,-0.2661340869819688,-0.0018440801118071518,-2.918461449887857,0,1.0
12,10,130,Hines Ward,Kym Johnson,29.666600000000003,0.7840559356876747,7840559.356876748,0.33969480071129965,0.4443611349763751,0.0285276132945107,-0.5630956071051356,0,1.0
13,1,138,Elisabetta Canalis,Valentin Chmerkovskiy,15.0,0.053656744675192686,536567.4467519269,0.06912442396313365,-0.01546767928794096,-0.029676588658140643,-2.4849066497880004,0,1.0
13,1,139,David Arquette,Kym Johnson,18.0,0.06323775537598422,632377.5537598422,0.08294930875576037,-0.019711553379776148,-0.020095577957349106,-2.4849066497880004,0,1.0
13,1,140,Ricki Lake,Derek Hough,20.0,0.08741698927907633,874169.8927907633,0.09216589861751152,-0.004748909338435192,0.004083655945743003,-2.4849066497880004,0,1.0
13,1,141,J.R. Martinez,Karina Smirnoff,22.0,0.1643927341486936,1643927.341486936,0.10138248847926268,0.06301024566943092,0.08105940081536027,-2.4849066497880004,0,1.0
13,1,142,Metta World Peace (Ron),Peta Murgatroyd,14.0,0.05264937818543491,526493.7818543491,0.06451612903225806,-0.011866750846823156,-0.03068395514789842,-2.4849066497880004,1,0.10215053763440862
13,1,143,Hope Solo,Maksim Chmerkoskiy,21.0,0.11502110129809284,1150211.0129809284,0.0967741935483871,0.01824690774970575,0.031687767964759514,-2.4849066497880004,0,1.0
13,1,144,Chynna Phillips,Tony Dovolani,22.0,0.16439273414869357,1643927.3414869357,0.10138248847926268,0.06301024566943089,0.08105940081536024,-2.4849066497880004,0,1.0
13,1,145,Kristin Cavallari,Mark Ballas,19.0,0.07203935754411304,720393.5754411304,0.08755760368663594,-0.015518246142522896,-0.011293975789220284,-2.4849066497880004,0,1.0
13,1,146,Carson Kressley,Anna Trebunskaya,17.0,0.05822700978621521,582270.097862152,0.07834101382488479,-0.02011400403866958,-0.02510632354711812,-2.4849066497880004,0,1.0
13,1,147,Chaz Bono,Lacey Schwimmer,17.0,0.058227012683817844,582270.1268381785,0.07834101382488479,-0.020114001141066942,-0.025106320649515484,-2.4849066497880004,0,1.0
13,1,148,Nancy Grace,Tristan MacManus,16.0,0.055369589061696284,553695.8906169628,0.07373271889400922,-0.018363129832312933,-0.027963744271637045,-2.4849066497880004,0,1.0
13,1,149,Rob Kardashian,Cheryl Burke,16.0,0.0553695938129895,553695.938129895,0.07373271889400922,-0.01836312508101972,-0.027963739520343832,-2.4849066497880004,0,1.0
13,2,138,Elisabetta Canalis,Valentin Chmerkovskiy,21.0,0.03747683732331363,374768.3732331363,0.09417040358744394,-0.05669356626413031,-0.019161901745034696,-2.616979085327773,1,0.08764777823073787
13,2,139,David Arquette,Kym Johnson,18.0,0.05092975212151989,509297.5212151989,0.08071748878923767,-0.029787736667717772,-0.015822466032787093,-2.5676907831543523,0,0.9461883408071747
13,2,140,Ricki Lake,Derek Hough,23.0,0.15164292951361732,1516429.2951361733,0.1031390134529148,0.04850391606070252,0.059367707155461344,-2.4705543438116724,0,0.9461883408071747
13,2,141,J.R. Martinez,Karina Smirnoff,22.0,0.24828048121890164,2482804.8121890165,0.09865470852017937,0.1496257726987223,0.07475155711916961,-2.2810837529053702,0,0.9461883408071747
13,2,143,Hope Solo,Maksim Chmerkoskiy,19.0,0.066396505623746,663965.0562374599,0.08520179372197309,-0.018805288098227096,-0.05501693798362743,-2.3882265582223208,0,0.9461883408071747
13,2,144,Chynna Phillips,Tony Dovolani,21.0,0.15572713596832466,1557271.3596832466,0.09417040358744394,0.06155673238088072,-0.017801788131407342,-2.2810837529053702,0,0.9461883408071747
13,2,145,Kristin Cavallari,Mark Ballas,22.0,0.07745675838871255,774567.5838871255,0.09865470852017937,-0.021197950131466817,0.0014137856125632925,-2.528597457879033,0,0.9461883408071747
13,2,146,Carson Kressley,Anna Trebunskaya,18.0,0.05092975212151989,509297.5212151989,0.08071748878923767,-0.029787736667717772,-0.010533246313723224,-2.5924564387192186,0,0.9461883408071747
13,2,147,Chaz Bono,Lacey Schwimmer,17.0,0.05541405705425533,554140.5705425533,0.07623318385650224,-0.020819126802246908,-0.0060489444396258085,-2.5924564237900514,0,0.9461883408071747
13,2,148,Nancy Grace,Tristan MacManus,21.0,0.05287245533827401,528724.5533827401,0.09417040358744394,-0.04129794824916993,-0.005574320107590798,-2.607552085807402,0,0.9461883408071747
13,2,149,Rob Kardashian,Cheryl Burke,21.0,0.05287333532781505,528733.3532781505,0.09417040358744394,-0.04129706825962889,-0.005573445133397935,-2.607552060064247,0,0.9461883408071747
13,3,139,David Arquette,Kym Johnson,24.0,0.04656829411757446,465682.9411757446,0.10126582278481013,-0.054697528667235665,-0.006344460708905812,-2.6905759497500696,0,0.9578059071729959
13,3,140,Ricki Lake,Derek Hough,27.0,0.19797839135195414,1979783.9135195413,0.11392405063291139,0.08405434071904275,0.04043108714795701,-2.2952560415630163,0,0.9578059071729959
13,3,141,J.R. Martinez,Karina Smirnoff,26.0,0.29776753698037967,2977675.3698037965,0.10970464135021098,0.1880628956301687,0.039819997797575,-2.0147174868021795,0,0.9578059071729959
13,3,143,Hope Solo,Maksim Chmerkoskiy,24.0,0.05247104822145844,524710.4822145844,0.10126582278481013,-0.048794774563351684,-0.016510674191437633,-2.4853918457655118,0,0.9578059071729959
13,3,144,Chynna Phillips,Tony Dovolani,26.0,0.16776531427730032,1677653.1427730033,0.10970464135021098,0.05806067292708934,0.00597478080560479,-2.1546536065293598,0,0.9578059071729959
13,3,145,Kristin Cavallari,Mark Ballas,24.0,0.03581107267079879,358110.7267079879,0.10126582278481013,-0.06545475011401133,-0.044661544916203055,-2.5374288568992345,1,0.09873417721518987
13,3,146,Carson Kressley,Anna Trebunskaya,23.0,0.04504636581863505,450463.6581863505,0.0970464135021097,-0.05200004768347465,-0.007866389007845226,-2.7079119086454764,0,0.9578059071729959
13,3,147,Chaz Bono,Lacey Schwimmer,18.0,0.061127528367001326,611275.2836700133,0.0759493670886076,-0.014821838721606272,0.0035558675457136035,-2.682596090645046,0,0.9578059071729959
13,3,148,Nancy Grace,Tristan MacManus,21.0,0.04846930051890004,484693.0051890004,0.08860759493670886,-0.04013829441780882,-0.006461798688355072,-2.7072482906943445,0,0.9578059071729959
13,3,149,Rob Kardashian,Cheryl Burke,24.0,0.046995147675997814,469951.47675997816,0.10126582278481013,-0.05427067510881231,-0.007936865784103533,-2.7072432796269297,0,0.9578059071729959
13,4,139,David Arquette,Kym Johnson,23.0,0.04221152233246634,422115.2233246634,0.11004784688995216,-0.06783632455748581,-0.006086371158769262,-2.803453770772939,0,0.9952153110047847
13,4,140,Ricki Lake,Derek Hough,29.0,0.4080334339109319,4080334.339109319,0.13875598086124402,0.26927745304968786,0.20270190007932756,-2.0925584457429025,0,0.9952153110047847
13,4,141,J.R. Martinez,Karina Smirnoff,26.0,0.2691467663138945,2691467.663138945,0.12440191387559808,0.14474485243829643,-0.03968019543642798,-1.7737348930042336,0,0.9952153110047847
13,4,143,Hope Solo,Maksim Chmerkoskiy,24.0,0.0451363859792126,451363.859792126,0.11483253588516747,-0.06969614990595487,-0.00928349661247304,-2.624022409219151,0,0.9952153110047847
13,4,144,Chynna Phillips,Tony Dovolani,21.0,0.0468378973835365,468378.973835365,0.10047846889952153,-0.05364057151598503,-0.12715841135028133,-2.043814289080496,1,0.12174375332270068
13,4,146,Carson Kressley,Anna Trebunskaya,20.0,0.051622586378751806,516225.86378751806,0.09569377990430622,-0.044071193525554414,0.004903147333321908,-2.825557226492151,0,0.9952153110047847
13,4,147,Chaz Bono,Lacey Schwimmer,21.0,0.04683789738353649,468378.9738353649,0.10047846889952153,-0.05364057151598504,-0.01655997686536647,-2.716255153901104,0,0.9952153110047847
13,4,148,Nancy Grace,Tristan MacManus,21.0,0.046837897383536505,468378.97383536503,0.10047846889952153,-0.053640571515985024,-0.003431608047478739,-2.80312120161991,0,0.9952153110047847
13,4,149,Rob Kardashian,Cheryl Burke,24.0,0.04333561293413325,433356.12934133253,0.11483253588516747,-0.07149692295103421,-0.005404987941852908,-2.8123835728002526,0,0.9952153110047847
13,5,139,David Arquette,Kym Johnson,25.0,0.04297385155648873,429738.5155648873,0.13297872340425532,-0.0900048718477666,-0.0013119233569223593,-2.9119362557876745,0,1.0
13,5,140,Ricki Lake,Derek Hough,24.0,0.22385492129263956,2238549.2129263957,0.1276595744680851,0.09619534682455447,-0.2042290665105534,-1.7337127606425997,0,1.0
13,5,141,J.R. Martinez,Karina Smirnoff,28.0,0.5267164020980268,5267164.020980269,0.14893617021276595,0.3777802318852609,0.24434390158098235,-1.6353639596486982,0,1.0
13,5,143,Hope Solo,Maksim Chmerkoskiy,24.0,0.042250614762756676,422506.14762756677,0.1276595744680851,-0.08540895970532841,-0.005103750098489526,-2.7662356584397068,0,1.0
13,5,146,Carson Kressley,Anna Trebunskaya,19.0,0.04047382901186104,404738.2901186104,0.10106382978723404,-0.06059000077537299,-0.01368546481344527,-2.8670288530688617,1,0.14893617021276598
13,5,147,Chaz Bono,Lacey Schwimmer,21.0,0.04015714592729658,401571.4592729658,0.11170212765957446,-0.07154498173227788,-0.008982341736936843,-2.8196973969094032,0,1.0
13,5,148,Nancy Grace,Tristan MacManus,22.0,0.040465739153161165,404657.3915316117,0.11702127659574468,-0.07655553744258352,-0.00867374851107227,-2.8805036303125675,0,1.0
13,5,149,Rob Kardashian,Cheryl Burke,25.0,0.0431074961977695,431074.961977695,0.13297872340425532,-0.08987122720648583,-0.0023576065535625967,-2.9103026546819812,0,1.0
13,6,139,David Arquette,Kym Johnson,23.0,0.03984843328787812,398484.3328787812,0.13855421686746988,-0.09870578357959175,-0.004938100790951021,-2.9825044145301334,0,1.0
13,6,140,Ricki Lake,Derek Hough,29.0,0.231564708844199,2315647.08844199,0.1746987951807229,0.0568659136634761,-0.001732649853281143,-1.6626260653773541,0,1.0
13,6,141,J.R. Martinez,Karina Smirnoff,29.0,0.5711805474341041,5711805.4743410405,0.1746987951807229,0.39648175225338117,0.022246690262075264,-1.3370826752714495,0,1.0
13,6,143,Hope Solo,Maksim Chmerkoskiy,20.0,0.039056285765063474,390562.8576506347,0.12048192771084337,-0.08142564194577989,-0.004976504626934018,-2.885605873313901,0,1.0
13,6,147,Chaz Bono,Lacey Schwimmer,19.0,0.03860581710279725,386058.1710279725,0.1144578313253012,-0.07585201422250396,-0.0032451997234993687,-2.938274639938025,1,0.17125645438898454
13,6,148,Nancy Grace,Tristan MacManus,24.0,0.040176101607946824,401761.01607946825,0.14457831325301204,-0.10440221164506522,-0.0019965252329539745,-2.978542424134832,0,1.0
13,6,149,Rob Kardashian,Cheryl Burke,22.0,0.03956810595801128,395681.0595801128,0.13253012048192772,-0.09296201452391645,-0.005357710034455641,-2.980429369665421,0,1.0
13,7,139,David Arquette,Kym Johnson,23.5,0.03884513259231495,388451.32592314953,0.16040955631399317,-0.12156442372167822,-0.002603457379171198,-3.05455474709728,1,0.17292377701934017
13,7,140,Ricki Lake,Derek Hough,26.5,0.4736134353392004,4736134.353392004,0.18088737201365188,0.2927260633255485,0.23274999663358148,-1.6027070231648148,0,0.9897610921501707
